name,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,snowdepth,windgust,windspeed,windspeedmax,windspeedmean,windspeedmin,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,source
"38.25085,128.89098",2020-05-16,17,13.9,15,13.8,92.4,0.43,100,4.17,,,13,13,6.5,1.1,1006.7,79.1,221.9,19,6,2020-05-16T05:12:42,2020-05-16T19:29:28,obs
"38.25085,128.89098",2020-05-17,19.2,14.3,16.1,14.6,90.8,0.5,100,20.83,,,18.6,18.6,8.9,3.5,1005.3,63.5,290.1,25,9,2020-05-17T05:11:53,2020-05-17T19:30:20,obs
"38.25085,128.89098",2020-05-18,16,14,14.7,14.6,98.9,16.285,100,8.33,,,18.4,18.4,12.3,2.8,1003.2,57.9,191.3,16.4,7,2020-05-18T05:11:05,2020-05-18T19:31:11,obs
"38.25085,128.89098",2020-05-19,14,7.9,11,9.8,92.6,112.542,100,8.33,,,39.8,39.8,26.6,8.8,998.8,77.4,136.1,11.7,5,2020-05-19T05:10:19,2020-05-19T19:32:02,obs
"38.25085,128.89098",2020-05-20,14,8.7,10.3,7.9,86.2,12.743,100,8.33,,,24.1,24.1,14.6,5.5,1011.9,74.9,137.7,11.8,5,2020-05-20T05:09:35,2020-05-20T19:32:53,obs
"38.25085,128.89098",2020-05-21,14.2,8,12,8.1,77.4,0,0,0,,,12.1,12.1,9.1,4.9,1016.2,56.1,306.8,26.6,10,2020-05-21T05:08:52,2020-05-21T19:33:43,obs
"38.25085,128.89098",2020-05-22,14.3,11.7,12.7,10.6,87.2,0.013,100,4.17,,,14.4,14.4,8.8,2.8,1015.5,76.3,221.8,19.2,6,2020-05-22T05:08:11,2020-05-22T19:34:32,obs
"38.25085,128.89098",2020-05-23,17.4,12,14.2,12.5,90.1,1.022,100,4.17,,,9.8,9.8,5.6,0,1011.7,52.6,300.4,26,9,2020-05-23T05:07:32,2020-05-23T19:35:21,obs
"38.25085,128.89098",2020-05-24,23,13.7,17.6,13.3,77.3,3.985,100,8.33,,46.4,22.5,22.5,9.3,2.3,1006.2,43.9,309.9,26.6,9,2020-05-24T05:06:54,2020-05-24T19:36:09,obs
"38.25085,128.89098",2020-05-25,23.1,16.7,20.6,12,58,0,0,0,,,22.9,22.9,12.9,6.8,1008.7,53.7,184.9,16,7,2020-05-25T05:06:18,2020-05-25T19:36:56,obs
"38.25085,128.89098",2020-05-26,23.3,13,18.3,11.7,67.4,2.097,100,4.17,,,18.4,18.4,9.7,3.6,1007.2,56.5,257.1,22.2,9,2020-05-26T05:05:44,2020-05-26T19:37:42,obs
"38.25085,128.89098",2020-05-27,22,13.8,18.5,8.6,54.5,0.485,100,4.17,,,24.1,24.1,10.8,4.3,1006.3,19.5,360.2,31.2,10,2020-05-27T05:05:11,2020-05-27T19:38:28,obs
"38.25085,128.89098",2020-05-28,23,14,18.4,10.7,62.1,0.3,100,8.33,,,14.5,14.5,8.2,2.1,1008.1,38.7,246.5,21.3,8,2020-05-28T05:04:41,2020-05-28T19:39:12,obs
"38.25085,128.89098",2020-05-29,21,13,17.3,11.5,69.6,0,0,0,,,12.8,12.8,6.9,2,1014.3,11.1,354.9,30.7,10,2020-05-29T05:04:12,2020-05-29T19:39:56,obs
"38.25085,128.89098",2020-05-30,21.5,12.4,17,11.9,72.3,0,0,0,,,16.6,16.6,7,0.2,1016.4,6.7,360.7,31.2,10,2020-05-30T05:03:44,2020-05-30T19:40:39,obs
"38.25085,128.89098",2020-05-31,19.3,14,16.9,14.3,84.9,0,0,0,,,14.7,14.7,6.7,0.2,1011.1,27.2,328.8,28.4,10,2020-05-31T05:03:19,2020-05-31T19:41:21,obs
"38.25085,128.89098",2020-06-01,27,19.7,23.1,10,45.4,0,0,0,,,36.6,36.6,19.9,5.4,1005.2,23.3,335.6,29.1,10,2020-06-01T05:02:56,2020-06-01T19:42:02,obs
"38.25085,128.89098",2020-06-02,23.7,15.1,19.9,7.9,48.9,0.2,100,8.33,,,25.9,25.9,13.5,3.6,1005.7,50.9,181.8,15.7,5,2020-06-02T05:02:34,2020-06-02T19:42:42,obs
"38.25085,128.89098",2020-06-03,27.6,14.8,22,13.5,59.7,0,0,0,,,35.3,35.3,14.2,1.8,1001,25.8,331.8,28.7,10,2020-06-03T05:02:14,2020-06-03T19:43:20,obs
"38.25085,128.89098",2020-06-04,29.4,21.8,25.2,14.7,52.5,0,0,0,,,28.1,28.1,17.6,7.6,1000.4,14,337.5,29,10,2020-06-04T05:01:56,2020-06-04T19:43:58,obs
"38.25085,128.89098",2020-06-05,23,16,18.8,15.4,81.8,0,0,0,,,16.6,16.6,9.9,2.8,1007.4,31.7,338.5,29.2,10,2020-06-05T05:01:40,2020-06-05T19:44:34,obs
"38.25085,128.89098",2020-06-06,20,14,17.5,15.3,87.6,0,0,0,,,12.3,12.3,7.2,1.1,1010.7,43.3,335.9,29,10,2020-06-06T05:01:25,2020-06-06T19:45:10,obs
"38.25085,128.89098",2020-06-07,22.4,16,19.2,15.6,80.3,0,0,0,,,16.6,16.6,7.5,0.8,1010.6,21.5,324.4,28.2,10,2020-06-07T05:01:12,2020-06-07T19:45:44,obs
"38.25085,128.89098",2020-06-08,30,19.6,25.5,16.7,58.9,0,0,0,,,22.3,22.3,13.1,3.2,1011.4,6.7,339.8,29.3,10,2020-06-08T05:01:02,2020-06-08T19:46:16,obs
"38.25085,128.89098",2020-06-09,30,21.5,26,17.9,62.1,0,0,0,,,22.3,22.3,7.3,0,1011.7,25.7,323.7,27.9,10,2020-06-09T05:00:53,2020-06-09T19:46:48,obs
"38.25085,128.89098",2020-06-10,29.1,20.7,24.5,18.4,69.6,0.039,100,4.17,,,14.8,14.8,8,1.8,1008.1,45.7,214.5,18.5,8,2020-06-10T05:00:46,2020-06-10T19:47:18,obs
"38.25085,128.89098",2020-06-11,27.8,21,24.1,18.9,72.9,1.681,100,4.17,,,13.9,13.9,8.3,2.9,1002.5,22.6,301.5,26.2,9,2020-06-11T05:00:40,2020-06-11T19:47:46,obs
"38.25085,128.89098",2020-06-12,23,18,20.4,18.4,88.9,0,0,0,,,16.6,16.6,5,0,1004.2,48.1,152.7,13.3,4,2020-06-12T05:00:37,2020-06-12T19:48:14,obs
"38.25085,128.89098",2020-06-13,28.5,20.6,23.9,17,66.4,0,0,0,,,15.7,15.7,7.5,2.9,1003.2,33,301.7,26,10,2020-06-13T05:00:35,2020-06-13T19:48:39,obs
"38.25085,128.89098",2020-06-14,31.4,21.2,26.5,17.2,58.6,0.339,100,4.17,,,31.7,31.7,16.3,0,999.5,30.9,305.6,26.4,8,2020-06-14T05:00:35,2020-06-14T19:49:04,obs
"38.25085,128.89098",2020-06-15,31.5,22,26.4,12.3,42.9,0,0,0,,,28.2,28.2,20.1,11.1,1002,36.8,353.8,30.4,10,2020-06-15T05:00:37,2020-06-15T19:49:26,obs
"38.25085,128.89098",2020-06-16,26.3,19,22.7,12.7,54.3,0,0,0,,,31,31,12.9,1.5,1004.6,21.8,351.2,30.4,10,2020-06-16T05:00:40,2020-06-16T19:49:48,obs
"38.25085,128.89098",2020-06-17,26.1,18.2,22.6,16,66.7,0,0,0,,,17.7,17.7,9.7,1.9,1003.4,41.8,288,24.8,10,2020-06-17T05:00:46,2020-06-17T19:50:07,obs
"38.25085,128.89098",2020-06-18,25,18,21.3,16.8,77.4,0.2,100,8.33,,,20.5,20.5,12.4,1.8,1002.9,62.5,160,13.8,4,2020-06-18T05:00:53,2020-06-18T19:50:25,obs
"38.25085,128.89098",2020-06-19,18.3,16.3,17.4,17,97,2.423,100,8.33,,,18.4,18.4,10.1,0,1007.7,71.5,284.8,24.7,8,2020-06-19T05:01:02,2020-06-19T19:50:41,obs
"38.25085,128.89098",2020-06-20,22.6,16,19.3,17.1,88,0.2,100,8.33,,,22.3,22.3,9.8,0,1010.3,37.6,339.4,29.3,10,2020-06-20T05:01:12,2020-06-20T19:50:56,obs
"38.25085,128.89098",2020-06-21,23.8,18,20.5,17.9,85.6,0,0,0,,,23.3,23.3,10,1.2,1007.9,37.5,338.3,29.4,10,2020-06-21T05:01:24,2020-06-21T19:51:09,obs
"38.25085,128.89098",2020-06-22,25.9,18,21.3,17.4,79.4,0,0,0,,,11.2,11.2,5.9,0,1007.4,16.5,349.7,30.3,10,2020-06-22T05:01:38,2020-06-22T19:51:20,obs
"38.25085,128.89098",2020-06-23,24,18,20.8,18.5,87.1,0,0,0,,,12.7,12.7,6,0.2,1009.8,63.9,229.2,20,8,2020-06-23T05:01:53,2020-06-23T19:51:30,obs
"38.25085,128.89098",2020-06-24,21,18,19.7,19.1,96.5,36.379,100,4.17,,,16.6,16.6,8.5,0,1006.7,62.5,169.6,14.5,6,2020-06-24T05:02:10,2020-06-24T19:51:38,obs
"38.25085,128.89098",2020-06-25,20.6,17.7,19.1,18.4,95.9,2.282,100,8.33,,,23,23,11.3,2.8,1001.9,80.5,194.3,17,7,2020-06-25T05:02:29,2020-06-25T19:51:44,obs
"38.25085,128.89098",2020-06-26,27,18,22.7,17,72.7,0,0,0,,,31.7,31.7,12,0,1002.5,59.4,312.8,27,10,2020-06-26T05:02:49,2020-06-26T19:51:48,obs
"38.25085,128.89098",2020-06-27,29,21,24.8,17.6,65.1,0.677,100,4.17,,,23.9,23.9,13.6,6.4,1003.2,38.9,228.1,19.8,9,2020-06-27T05:03:10,2020-06-27T19:51:50,obs
"38.25085,128.89098",2020-06-28,23.1,19,21,18.7,86.9,0.41,100,4.17,,,13.8,13.8,7.1,0,1004.2,48.8,340.5,29.2,10,2020-06-28T05:03:33,2020-06-28T19:51:51,obs
"38.25085,128.89098",2020-06-29,21.7,18.8,20.5,19.2,92.2,2,100,16.67,,,17.5,17.5,8.7,0,1004.9,75,186.4,16,7,2020-06-29T05:03:58,2020-06-29T19:51:50,obs
"38.25085,128.89098",2020-06-30,21,16,18.5,18.2,97.7,207.934,100,8.33,,,34.6,34.6,25.9,13.4,995.3,81.3,103.4,9,3,2020-06-30T05:04:23,2020-06-30T19:51:46,obs
"38.25085,128.89098",2020-07-01,22.9,16,18.8,15.8,83.7,11.993,100,12.5,,,25.9,25.9,12.2,3.9,1003.3,66.2,245.8,21.2,9,2020-07-01T05:04:51,2020-07-01T19:51:42,obs
"38.25085,128.89098",2020-07-02,24.5,18.2,21.5,16.7,74.4,0.1,100,4.17,,,16.6,16.6,8.7,1.2,1009.8,27.2,342.1,29.7,10,2020-07-02T05:05:19,2020-07-02T19:51:35,obs
"38.25085,128.89098",2020-07-03,22.9,18.1,20.6,17.7,83.6,0,0,0,,,20.4,20.4,8.9,0,1012.1,47.3,232.8,20.3,6,2020-07-03T05:05:49,2020-07-03T19:51:26,obs
"38.25085,128.89098",2020-07-04,23.1,17.9,20.2,16.9,82.1,0.135,100,4.17,,,16.1,16.1,8.2,2.5,1007.3,49.4,331.2,28.7,10,2020-07-04T05:06:20,2020-07-04T19:51:16,obs
"38.25085,128.89098",2020-07-05,28.9,18.8,23.7,17.4,69.1,0,0,0,,,20.5,20.5,10.9,2.1,1002.7,29.7,311.6,27,10,2020-07-05T05:06:53,2020-07-05T19:51:03,obs
"38.25085,128.89098",2020-07-06,25.3,19.6,22.2,18.7,81.3,0,0,0,,,10.4,10.4,6,2,1000.9,53,283.9,24.5,9,2020-07-06T05:07:26,2020-07-06T19:50:49,obs
"38.25085,128.89098",2020-07-07,27.8,19.6,22.4,19.6,84.8,0,0,0,,,12.4,12.4,7.3,2,1002.1,45.3,315.3,27.3,9,2020-07-07T05:08:01,2020-07-07T19:50:33,obs
"38.25085,128.89098",2020-07-08,24.2,20.6,22.4,19.3,83.1,0,0,0,,,13.6,13.6,9.1,3.6,1004.4,48.9,294.5,25.4,9,2020-07-08T05:08:37,2020-07-08T19:50:15,obs
"38.25085,128.89098",2020-07-09,23.2,19.4,21.3,19.8,91.1,0.067,100,4.17,,,12.4,12.4,7.2,2.7,1006.1,66.9,317.5,27.3,9,2020-07-09T05:09:14,2020-07-09T19:49:55,obs
"38.25085,128.89098",2020-07-10,22.2,19.3,20.5,20.1,97.4,50.772,100,12.5,,,16.6,16.6,6.6,0.5,1004.1,71.1,119.4,10.2,6,2020-07-10T05:09:52,2020-07-10T19:49:33,obs
"38.25085,128.89098",2020-07-11,21,16.9,18.9,17.9,94.2,36.27,100,16.67,,,27.7,27.7,13.6,3.1,1008.3,87.7,284.7,24.5,9,2020-07-11T05:10:30,2020-07-11T19:49:10,obs
"38.25085,128.89098",2020-07-12,20.4,15.7,18.3,16.3,88.1,4.3,100,4.17,,,10.6,10.6,7.2,1.7,1012.4,65.5,216.4,18.7,8,2020-07-12T05:11:10,2020-07-12T19:48:44,obs
"38.25085,128.89098",2020-07-13,19,17.1,17.9,17.4,96.4,35.605,100,12.5,,,23.2,23.2,12.1,1.8,1007.9,77.7,116.3,9.9,5,2020-07-13T05:11:51,2020-07-13T19:48:17,obs
"38.25085,128.89098",2020-07-14,19.2,16,17.6,16.7,94.8,32.228,100,8.33,,,16.6,16.6,11.9,5.4,1005.5,77.5,240.2,20.8,9,2020-07-14T05:12:33,2020-07-14T19:47:48,obs
"38.25085,128.89098",2020-07-15,21.4,16.1,18.4,15.3,82.9,0.511,100,8.33,,,13,13,8,4.2,1006.3,40.7,288.7,25.1,7,2020-07-15T05:13:15,2020-07-15T19:47:17,obs
"38.25085,128.89098",2020-07-16,23.2,14.9,19.1,16.2,83.8,0,0,0,,,17,17,9.3,2,1006.9,18,342.4,29.7,10,2020-07-16T05:13:59,2020-07-16T19:46:44,obs
"38.25085,128.89098",2020-07-17,23.8,16.7,20,17.4,86,0,0,0,,,18,18,9.3,3.6,1009.1,22.6,338.4,29.4,10,2020-07-17T05:14:43,2020-07-17T19:46:10,obs
"38.25085,128.89098",2020-07-18,23.2,18.1,20.3,17.8,86.3,0,0,0,,,18.4,18.4,8.2,0.2,1010.1,47.9,260.2,22.5,8,2020-07-18T05:15:27,2020-07-18T19:45:34,obs
"38.25085,128.89098",2020-07-19,22.3,18.5,20.3,18.8,90.9,1.756,100,4.17,,,9.8,9.8,5.7,2.3,1007.7,54.1,172.4,15,7,2020-07-19T05:16:13,2020-07-19T19:44:56,obs
"38.25085,128.89098",2020-07-20,29,20.7,25.8,20.3,72.3,0.728,100,8.33,,48.2,34.3,34.3,14.8,0.5,1001.9,53.2,277.4,23.9,9,2020-07-20T05:16:59,2020-07-20T19:44:16,obs
"38.25085,128.89098",2020-07-21,27.1,22.6,25.2,19,68.8,0,0,0,,,29.1,29.1,13.9,3.9,1009.8,39.4,302,26.1,8,2020-07-21T05:17:46,2020-07-21T19:43:34,obs
"38.25085,128.89098",2020-07-22,25,20.4,22.3,20.1,87.8,0.2,100,8.33,,,9.4,9.4,4.4,0.8,1010.1,58.4,216.5,18.7,7,2020-07-22T05:18:33,2020-07-22T19:42:51,obs
"38.25085,128.89098",2020-07-23,21.4,18.1,20.2,19.9,98.1,15.513,100,4.17,,,18.4,18.4,7.4,0,1010.2,69.5,172.8,15,7,2020-07-23T05:19:21,2020-07-23T19:42:07,obs
"38.25085,128.89098",2020-07-24,20.2,17.5,19.2,19,98.8,187.725,100,12.5,,,32.6,32.6,18.5,2.9,1003,73.5,132.6,11.5,4,2020-07-24T05:20:09,2020-07-24T19:41:20,obs
"38.25085,128.89098",2020-07-25,20.1,19,19.8,19.5,98.4,39.268,100,8.33,,,24.3,24.3,15.4,7.9,1004.1,70.6,229.6,19.8,8,2020-07-25T05:20:58,2020-07-25T19:40:32,obs
"38.25085,128.89098",2020-07-26,22.9,18.6,20,19.1,94.7,14.491,100,12.5,,,22.3,22.3,12.3,5.6,1008.1,72.5,278.3,24.1,9,2020-07-26T05:21:47,2020-07-26T19:39:42,obs
"38.25085,128.89098",2020-07-27,21,18.6,19.7,19.4,98.2,1.177,100,8.33,,,9.4,9.4,5.3,1.8,1010.1,78.7,123.4,10.7,4,2020-07-27T05:22:37,2020-07-27T19:38:51,obs
"38.25085,128.89098",2020-07-28,22,19.4,20.6,20.1,97.3,1.561,100,8.33,,,13,13,3.5,0,1011.5,77.4,195.3,16.8,8,2020-07-28T05:23:27,2020-07-28T19:37:58,obs
"38.25085,128.89098",2020-07-29,22.1,19.6,20.7,20.4,98.1,8.745,100,8.33,,,7.8,7.8,3.7,0,1013.3,60.6,134.5,11.5,5,2020-07-29T05:24:18,2020-07-29T19:37:04,obs
"38.25085,128.89098",2020-07-30,26,20.6,21.9,20.6,92.8,2.966,100,4.17,,,20.5,20.5,5.4,1.2,1012.2,52.3,216.3,18.7,8,2020-07-30T05:25:08,2020-07-30T19:36:08,obs
"38.25085,128.89098",2020-07-31,32.6,24.1,27.8,20.2,63.9,0,0,0,,,25.4,25.4,14.7,6.8,1011.2,40.8,296.4,25.7,9,2020-07-31T05:25:59,2020-07-31T19:35:10,obs
"38.25085,128.89098",2020-08-01,29,23,26.3,21.7,77.1,3.359,100,8.33,,,25.6,25.6,11.9,0,1009.4,53.9,200.9,17.3,7,2020-08-01T05:26:51,2020-08-01T19:34:11,obs
"38.25085,128.89098",2020-08-02,30.3,22.4,24.4,22.4,89.1,3.187,100,8.33,,,14,14,7.1,0,1006.8,47.3,242.6,21.1,9,2020-08-02T05:27:42,2020-08-02T19:33:11,obs
"38.25085,128.89098",2020-08-03,27.4,23,25.3,21.5,80.4,12.101,100,8.33,,35.3,37.1,37.1,14.6,2.6,1005.1,65.9,205.2,17.6,6,2020-08-03T05:28:34,2020-08-03T19:32:09,obs
"38.25085,128.89098",2020-08-04,27,21.9,24.3,21.6,86.4,54.82,100,16.67,,46.4,23.9,23.9,10.5,3.6,1009.4,55.8,142.2,12.4,4,2020-08-04T05:29:26,2020-08-04T19:31:06,obs
"38.25085,128.89098",2020-08-05,23,20,21.4,21.1,98.5,100.089,100,12.5,,,18.4,18.4,6.5,0,1012.1,68.9,109.1,9.3,3,2020-08-05T05:30:18,2020-08-05T19:30:02,obs
"38.25085,128.89098",2020-08-06,26,21,22.6,21.3,92.6,17.227,100,8.33,,,25,25,9.8,0.2,1003.3,50.1,206.8,17.8,8,2020-08-06T05:31:10,2020-08-06T19:28:56,obs
"38.25085,128.89098",2020-08-07,26.4,20.7,24,20.6,81.8,0.117,100,4.17,,,21.5,21.5,8.7,2.6,1005.7,51.1,164.3,14.3,8,2020-08-07T05:32:03,2020-08-07T19:27:49,obs
"38.25085,128.89098",2020-08-08,22,20.2,21,20.4,96.3,4.2,100,16.67,,,10.4,10.4,4.5,1,1005,72.5,229.3,19.6,8,2020-08-08T05:32:55,2020-08-08T19:26:41,obs
"38.25085,128.89098",2020-08-09,25.7,19.7,21.8,20.7,93.8,20.731,100,12.5,,,11.3,11.3,6.1,0.7,1002.5,84.5,137.9,11.9,7,2020-08-09T05:33:48,2020-08-09T19:25:31,obs
"38.25085,128.89098",2020-08-10,27.8,22,24.9,21.9,84.5,7.515,100,4.17,,,20.5,20.5,9,2.6,1002.8,62.7,215.6,18.5,7,2020-08-10T05:34:40,2020-08-10T19:24:20,obs
"38.25085,128.89098",2020-08-11,29,20.6,24.8,21.5,83.3,32.292,100,8.33,,,32.6,32.6,13.5,0.9,1006.2,49.6,144.5,12.5,4,2020-08-11T05:35:33,2020-08-11T19:23:08,obs
"38.25085,128.89098",2020-08-12,32,25.8,28.8,21.5,64.9,0,0,0,,,24.1,24.1,14.9,3.6,1010.1,39.5,274.1,23.6,8,2020-08-12T05:36:26,2020-08-12T19:21:55,obs
"38.25085,128.89098",2020-08-13,33,26.8,28.9,22.6,69.6,0.4,100,16.67,,,20.9,20.9,10.5,3.6,1007.4,53.4,290.4,25.2,9,2020-08-13T05:37:18,2020-08-13T19:20:41,obs
"38.25085,128.89098",2020-08-14,31.5,28,30.1,22.3,63.1,2.948,100,4.17,,,25.9,25.9,15.3,4.1,1002.2,55.7,232.5,20,9,2020-08-14T05:38:11,2020-08-14T19:19:26,obs
"38.25085,128.89098",2020-08-15,29.3,24.2,27.8,22.9,75.7,18.006,100,12.5,,,25.9,25.9,14.1,6.4,1005.6,62.4,179.6,15.6,8,2020-08-15T05:39:04,2020-08-15T19:18:10,obs
"38.25085,128.89098",2020-08-16,30,24.9,28.4,21.6,67,0.1,100,4.17,,,24.1,24.1,12.1,4.8,1008,49.2,235.8,20.3,7,2020-08-16T05:39:57,2020-08-16T19:16:52,obs
"38.25085,128.89098",2020-08-17,33,26.8,28.8,22.2,67.9,0,0,0,,,27,27,15,5.1,1011.1,51.5,264.2,22.7,9,2020-08-17T05:40:49,2020-08-17T19:15:34,obs
"38.25085,128.89098",2020-08-18,33.5,26.3,29.6,21.5,62.3,0,0,0,,,23.6,23.6,14.5,3.8,1010.2,15.2,310.3,26.9,9,2020-08-18T05:41:42,2020-08-18T19:14:14,obs
"38.25085,128.89098",2020-08-19,33.9,25.8,29.5,19.7,56.4,0,0,0,,,25.9,25.9,15.7,7.1,1008.2,2.1,307.6,26.5,9,2020-08-19T05:42:35,2020-08-19T19:12:54,obs
"38.25085,128.89098",2020-08-20,28.3,20.7,24.6,21.2,82.5,4.449,100,4.17,,,18.8,18.8,9.9,4.7,1011.9,49.3,284.5,24.7,9,2020-08-20T05:43:27,2020-08-20T19:11:33,obs
"38.25085,128.89098",2020-08-21,22.1,19.6,20.9,20.3,96.5,20.294,100,8.33,,,15.1,15.1,7.7,1.2,1015.9,84.7,162.3,14,6,2020-08-21T05:44:20,2020-08-21T19:10:11,obs
"38.25085,128.89098",2020-08-22,23,20,21.5,20.9,97,11.246,100,8.33,,,18.5,18.5,6.2,1.8,1013.5,79,134.1,11.5,4,2020-08-22T05:45:12,2020-08-22T19:08:48,obs
"38.25085,128.89098",2020-08-23,26.1,19.2,22.5,20.5,88.6,10.01,100,4.17,,,12.9,12.9,8.4,1.3,1008.1,28.7,286.4,24.7,9,2020-08-23T05:46:05,2020-08-23T19:07:24,obs
"38.25085,128.89098",2020-08-24,28,20.9,24.4,21.4,84.1,0.4,100,16.67,,,11.2,11.2,6.5,2.6,1004.7,25.8,250.2,21.6,7,2020-08-24T05:46:57,2020-08-24T19:06:00,obs
"38.25085,128.89098",2020-08-25,30.6,23.3,27.1,22.9,78.5,0.5,100,4.17,,,14.8,14.8,7,1.4,1003.6,28.7,287,24.6,9,2020-08-25T05:47:50,2020-08-25T19:04:34,obs
"38.25085,128.89098",2020-08-26,26.6,23,24.7,23.4,92.8,0.677,100,4.17,,,14.8,14.8,6.1,0,1006.2,49.7,277,24,9,2020-08-26T05:48:42,2020-08-26T19:03:08,obs
"38.25085,128.89098",2020-08-27,30.5,24,26.5,23.8,85.8,2.901,100,8.33,,,18.4,18.4,10.4,3.6,1001.4,63.1,193.3,16.6,6,2020-08-27T05:49:34,2020-08-27T19:01:42,obs
"38.25085,128.89098",2020-08-28,29,24,26.2,24,87.9,0.067,100,4.17,,,11.2,11.2,6.1,1.3,1005.9,48.3,256.6,22.1,8,2020-08-28T05:50:26,2020-08-28T19:00:14,obs
"38.25085,128.89098",2020-08-29,30,24.4,26.5,23.9,86.1,4.05,100,8.33,,,16.6,16.6,8.2,2,1007.8,46.8,178,15.4,6,2020-08-29T05:51:19,2020-08-29T18:58:46,obs
"38.25085,128.89098",2020-08-30,25,20.9,23.1,22.7,97.2,12.879,100,8.33,,,16.6,16.6,9.1,3,1012.3,77.1,212.3,18.2,6,2020-08-30T05:52:11,2020-08-30T18:57:18,obs
"38.25085,128.89098",2020-08-31,23.5,20.9,22.2,20.6,91,2.441,100,8.33,,,14.8,14.8,9.5,3.2,1015.1,79.1,259.8,22.6,9,2020-08-31T05:53:03,2020-08-31T18:55:48,obs
"38.25085,128.89098",2020-09-01,25.6,19.4,23,21,88.9,0.135,100,4.17,,,17.5,17.5,8.1,0.2,1010.4,40.4,273.3,23.6,9,2020-09-01T05:53:55,2020-09-01T18:54:19,obs
"38.25085,128.89098",2020-09-02,23,21.4,22.3,22,98.5,123.996,100,12.5,,,37.1,37.1,9.2,1.9,1005.9,70.3,73,6.3,2,2020-09-02T05:54:46,2020-09-02T18:52:48,obs
"38.25085,128.89098",2020-09-03,27.1,22.7,24.5,18.6,72.5,90.796,100,12.5,,83.5,53.6,53.6,28.6,9.3,991.1,60.9,241.1,20.8,8,2020-09-03T05:55:38,2020-09-03T18:51:17,obs
"38.25085,128.89098",2020-09-04,27.4,19,23.4,13.6,55.3,0,0,0,,,29.5,29.5,13.1,2.5,1009.8,23.2,278.8,24.2,9,2020-09-04T05:56:30,2020-09-04T18:49:46,obs
"38.25085,128.89098",2020-09-05,22.3,17.8,20.2,16.7,80.5,0,0,0,,,14.8,14.8,6.1,1.8,1014.2,52.6,103.6,9.1,4,2020-09-05T05:57:22,2020-09-05T18:48:14,obs
"38.25085,128.89098",2020-09-06,21.1,14.5,18.1,15.8,86.8,25.924,100,12.5,,,20.5,20.5,9.1,0,1012.9,50.4,99.9,8.6,4,2020-09-06T05:58:14,2020-09-06T18:46:42,obs
"38.25085,128.89098",2020-09-07,24.2,14.7,20.2,17.8,87.7,185.861,100,12.5,,40.7,38.9,38.9,23.2,3.6,993.2,59.4,114.1,9.7,4,2020-09-07T05:59:05,2020-09-07T18:45:10,obs
"38.25085,128.89098",2020-09-08,26.1,21.7,24.1,14.1,53.9,32.956,100,12.5,,72.4,38.9,38.9,22.4,5.1,1002.5,37.8,256.3,22.2,8,2020-09-08T05:59:57,2020-09-08T18:43:37,obs
"38.25085,128.89098",2020-09-09,27,18.5,21.6,15.3,67.9,2.394,100,8.33,,,27.9,27.9,10.7,3.6,1008.3,41.3,150.2,12.9,5,2020-09-09T06:00:49,2020-09-09T18:42:04,obs
"38.25085,128.89098",2020-09-10,27.1,18.1,21.6,15.6,69.6,0.011,100,4.17,,,24.1,24.1,12.3,6,1008,43.1,230.7,20.1,8,2020-09-10T06:01:41,2020-09-10T18:40:30,obs
"38.25085,128.89098",2020-09-11,22.1,17.4,19.6,16.9,84.9,0.26,100,4.17,,,11.5,11.5,8.6,3.2,1016.4,65.3,144.9,12.3,6,2020-09-11T06:02:32,2020-09-11T18:38:57,obs
"38.25085,128.89098",2020-09-12,19.1,13.8,17.8,17.2,96.1,30.193,100,12.5,,,28.9,28.9,15.6,6.9,1017.8,84.6,136.7,11.8,4,2020-09-12T06:03:24,2020-09-12T18:37:23,obs
"38.25085,128.89098",2020-09-13,18.3,14.3,16.2,15.1,93.3,13.264,100,12.5,,,16,16,9,1.5,1016.6,67.7,239.9,20.8,8,2020-09-13T06:04:16,2020-09-13T18:35:49,obs
"38.25085,128.89098",2020-09-14,25.4,14.6,19.8,15.6,78.7,0.1,100,4.17,,,18.4,18.4,9.1,2.1,1013,34.2,220.9,19.2,8,2020-09-14T06:05:08,2020-09-14T18:34:14,obs
"38.25085,128.89098",2020-09-15,22.5,17.2,19.7,17.7,88.4,0,0,0,,,15,15,7.3,2.6,1013.3,42.1,228.9,19.7,8,2020-09-15T06:05:59,2020-09-15T18:32:40,obs
"38.25085,128.89098",2020-09-16,22.8,17.3,19.9,18.3,90.9,0.638,100,4.17,,,11.2,11.2,6,0.7,1009.1,48.2,211.5,18.2,7,2020-09-16T06:06:51,2020-09-16T18:31:05,obs
"38.25085,128.89098",2020-09-17,23,19,20.6,13.6,65.2,0,0,0,,,23.8,23.8,14.3,4.5,1008.1,44.3,118.8,10.1,6,2020-09-17T06:07:43,2020-09-17T18:29:30,obs
"38.25085,128.89098",2020-09-18,25.1,17.8,20.7,10.6,53.3,0,0,0,,,18.4,18.4,12.5,6.4,1010.1,36.4,217,18.9,8,2020-09-18T06:08:35,2020-09-18T18:27:56,obs
"38.25085,128.89098",2020-09-19,24.8,15,20.2,9.2,50.9,0,0,0,,,22.3,22.3,11,5.4,1013,16.2,256.8,22,8,2020-09-19T06:09:28,2020-09-19T18:26:21,obs
